区域,小区名称,户型,面积,价格(万),单价(元/平米),地址,朝向,装修,楼层,年代
工业园区,苏州凤凰文化广场（工业园区湖西CBD）,3室 2厅,143.0平,400万,27972元/平,星都街80号,南,精装,高区/40层,暂无数据
工业园区,乐嘉大厦（工业园区湖东CBD）,1室 1厅,169.98平,385万,22649元/平,嘉瑞巷8号,暂无数据,暂无数据,低区/28层,2008年建
工业园区,雅戈尔YAKR公馆（工业园区玲珑）,1室 2厅,95.13平,240万,25228元/平,沈浒路535号,南北,精装,高区/29层,2007年建
工业园区,万科玲珑东区（工业园区东沙湖）,4室 2厅,139.88平,490万,35030元/平,东沙湖路与星塘街交汇处东北,南北,精装,中区/26层,暂无数据
工业园区,水墨三十度（工业园区湖东）,2室 2厅,94.0平,290万,30851元/平,兆家巷北侧靠近钟南街,南,精装,高区/25层,暂无数据
工业园区,钟南花苑（工业园区东沙湖）,3室 2厅,97.15平,245万,25218元/平,东沈浒路靠近钟南街右侧,南北,毛坯,低区/11层,暂无数据
工业园区,自由水岸花园（工业园区湖东CBD）,2室 2厅,75.58平,240万,31754元/平,津梁街288号,南,精装,低区/24层,暂无数据
工业园区,钟南花苑（工业园区东沙湖）,2室 1厅,88.0平,216万,24545元/平,东沈浒路靠近钟南街右侧,南,毛坯,中区/11层,暂无数据
工业园区,东港新村（工业园区东环）,1室 1厅,45.8平,88万,19213元/平,东环路1500号（东环路和现代大道路口）,南,中装,高区/6层,暂无数据
工业园区,海尚壹品（工业园区玲珑）,1室 1厅,65.67平,225万,34262元/平,九华路118号,南,简装,高区/32层,2012年建
工业园区,路劲主场（工业园区湖东）,1室 1厅,48.0平,115万,23958元/平,锦溪街66号,东,简装,高区/30层,2011年建
工业园区,九龙仓繁华里（工业园区东沙湖）,4室 2厅,188.25平,625万,33200元/平,东沙湖路108号,南北,精装,低区/6层,2015年建
工业园区,海尚壹品（工业园区玲珑）,2室 2厅,93.62平,337万,35996元/平,九华路118号,南北,精装,中区/6层,暂无数据
工业园区,玲珑湾花园五区（工业园区玲珑）,3室 2厅,143.0平,628万,43916元/平,藏珑南路西侧靠近腾珑大道,南北,精装,高区/24层,2009年建
工业园区,中海国际社区（五区）（工业园区湖东）,2室 2厅,88.14平,295万,33469元/平,琉璃街靠近丽帆巷,南,精装,高区/25层,2011年建
工业园区,乐嘉大厦（工业园区湖东CBD）,1室 1厅,41.0平,131万,31951元/平,嘉瑞巷8号,西,精装,低区/28层,2008年建
工业园区,海尚壹品（工业园区玲珑）,1室 1厅,43.0平,154万,35813元/平,九华路118号,南,中装,低区/18层,2008年建
工业园区,都市花园东区（工业园区湖西CBD）,4室 2厅,167.02平,529万,31672元/平,"星海街519号,星都街198号",南北,精装,高区/5层,2001年建
工业园区,九龙仓繁华里（工业园区东沙湖）,3室 2厅,98.0平,396万,40408元/平,东沙湖路108号,南,精装,高区/30层,暂无数据
工业园区,九龙仓时代上城（工业园区东沙湖）,4室 2厅,156.0平,695万,44551元/平,东沙湖路111号,南北,精装,低区/6层,暂无数据
工业园区,中海湖滨一号（工业园区玲珑）,3室 2厅,133.79平,572万,42753元/平,沈浒路299号,南北,精装,低区/6层,暂无数据
工业园区,九龙仓年华里（工业园区东沙湖）,3室 2厅,98.21平,299万,30444元/平,东沙湖路128号,南北,毛坯,高区/26层,暂无数据
工业园区,九龙仓年华里（工业园区东沙湖）,3室 2厅,98.59平,281万,28501元/平,东沙湖路128号,南,毛坯,低区/30层,暂无数据
工业园区,自由水岸花园（工业园区湖东CBD）,2室 2厅,75.76平,224万,29633元/平,津梁街288号,南,精装,低区/24层,暂无数据
工业园区,海尚壹品（工业园区玲珑）,1室 1厅,45.59平,155万,33998元/平,九华路118号,东,中装,低区/18层,2008年建
工业园区,中海国际社区（二区）（工业园区湖东）,2室 2厅,84.28平,214万,25391元/平,工业园区琉璃街165号,西南,精装,低区/46层,暂无数据
工业园区,和风雅致（工业园区玲珑）,2室 2厅,94.0平,490万,52127元/平,和众街215号,南北,精装,高区/11层,2012年建
工业园区,澜调国际（工业园区湖东）,3室 2厅,134.0平,408万,30447元/平,园区港田路511号,暂无数据,精装,高区/31层,暂无数据
工业园区,合景领汇（工业园区湖东CBD）,3室 1厅,81.0平,233万,28765元/平,苏州大道东278号,南,精装,低区/27层,2015年建
工业园区,新城花园（工业园区湖西CBD）,2室 2厅,77.79平,225万,28924元/平,苏慕路77号,暂无数据,简装,中区/5层,暂无数据
工业园区,九龙仓时代上城（工业园区东沙湖）,4室 2厅,139.38平,520万,37308元/平,东沙湖路111号,南,精装,低区/6层,暂无数据
工业园区,韶山花园（工业园区东环）,5室 2厅,218.0平,610万,27981元/平,中新路55号,南北,精装,高区/4层,暂无数据
工业园区,中海星湖国际（工业园区玲珑）,2室 2厅,96.3平,388万,40290元/平,九华路123号,南北,精装,中区/8层,2007年建
工业园区,韶山花园（工业园区东环）,3室 2厅,126.0平,511万,40555元/平,中新路55号,南北,精装,中区/5层,暂无数据
工业园区,中海国际社区（七区）（工业园区湖东）,2室 2厅,95.45平,275万,28810元/平,工业园区琉璃街186号,南,精装,中区/25层,暂无数据
工业园区,加城湖滨公寓（工业园区湖西CBD）,3室 2厅,128.0平,478万,37343元/平,星港街263号（星港街与现代大道交汇处）,南北,精装,低区/25层,2004年建
工业园区,新城花园（工业园区湖西CBD）,3室 2厅,95.91平,270万,28151元/平,苏慕路77号,南北,精装,中区/5层,暂无数据
工业园区,映象花苑（工业园区湖西CBD）,3室 2厅,120.0平,541万,45083元/平,苏茜路靠近星海街,南北,精装,中区/18层,暂无数据
工业园区,湖畔天城（工业园区湖东CBD）,2室 2厅,100.53平,302万,30040元/平,钟园路669号,南北,精装,中区/24层,暂无数据
工业园区,师惠花苑（工业园区湖西CBD）,3室 2厅,134.39平,610万,45390元/平,苏惠路99号,南北,精装,中区/11层,2004年建
工业园区,新加花园（工业园区湖西CBD）,3室 2厅,102.44平,327万,31921元/平,现代大道138号,暂无数据,精装,中区/6层,暂无数据
工业园区,玲珑湾花园三区（工业园区玲珑）,1室 1厅,54.38平,261万,47995元/平,腾珑大道北侧靠近玲珑街,南,精装,低区/23层,2005年建
工业园区,师惠花苑（工业园区湖西CBD）,1室 1厅,47.0平,205万,43617元/平,苏惠路99号,北,暂无数据,中区/15层,2004年建
工业园区,海尚壹品（工业园区玲珑）,1室 1厅,45.0平,135万,30000元/平,九华路118号,西,精装,低区/18层,2008年建
工业园区,新加花园（工业园区湖西CBD）,4室 2厅,157.13平,510万,32457元/平,现代大道138号,南北,精装,低区/6层,暂无数据
工业园区,自由水岸花园（工业园区湖东CBD）,2室 2厅,76.0平,230万,30263元/平,津梁街288号,南,精装,低区/24层,暂无数据
工业园区,中海湖滨一号（工业园区玲珑）,2室 2厅,99.0平,450万,45454元/平,沈浒路299号,南北,豪装,中区/25层,暂无数据
工业园区,中央景城（工业园区白塘）,3室 2厅,101.03平,399万,39493元/平,九华路88号,南北,精装,高区/18层,暂无数据
工业园区,东港二村（工业园区东环）,3室 2厅,93.0平,185万,19892元/平,现代大道与东环路交叉路口现代大道路南,南,精装,高区/6层,暂无数据
工业园区,枫情水岸（工业园区湖东CBD）,3室 2厅,138.5平,430万,31046元/平,西洲路8号,暂无数据,精装,低区/18层,暂无数据
工业园区,路劲主场（工业园区湖东）,2室 2厅,81.18平,195万,24020元/平,锦溪街66号,南,精装,低区/16层,暂无数据
工业园区,水墨三十度（工业园区湖东）,2室 2厅,99.72平,281万,28178元/平,兆家巷北侧靠近钟南街,南,精装,高区/25层,暂无数据
工业园区,中海国际社区（六区）（工业园区湖东）,5室 2厅,161.0平,570万,35403元/平,工业园区琉璃街165号,南北,精装,低区/11层,暂无数据
工业园区,铂金公寓（工业园区湖西CBD）,1室 1厅,75.02平,307万,40922元/平,苏雅路388号,东,精装,低区/24层,2009年建
工业园区,东港二村（工业园区东环）,3室 2厅,118.0平,295万,25000元/平,现代大道与东环路交叉路口现代大道路南,暂无数据,精装,高区/6层,暂无数据
工业园区,玲珑湾花园四区（工业园区玲珑）,5室 2厅,143.75平,725万,50434元/平,藏珑南路西南侧,南北,精装,高区/30层,暂无数据
工业园区,太阳星辰花园天邑（工业园区东沙湖）,4室 2厅,122.0平,340万,27868元/平,"现代大道、星华街交汇处,北榭雨街65号",暂无数据,毛坯,低区/26层,暂无数据
工业园区,海尚壹品（工业园区玲珑）,4室 2厅,123.0平,450万,36585元/平,九华路118号,南北,中装,中区/32层,2012年建
工业园区,天域西区（工业园区湖西CBD）,3室 2厅,167.64平,720万,42949元/平,苏绣路68号,南,精装,高区/12层,暂无数据
工业园区,雅戈尔伯爵（工业园区玲珑）,2室 2厅,95.0平,388万,40842元/平,沈浒路535号,南,精装,低区/27层,暂无数据
工业园区,自由水岸花园（工业园区湖东CBD）,2室 2厅,75.79平,238万,31402元/平,津梁街288号,暂无数据,精装,低区/24层,暂无数据
工业园区,苏都花园（工业园区娄葑）,3室 2厅,143.0平,592万,41398元/平,星都街39号,南北,精装,高区/10层,暂无数据
工业园区,中海星湖国际（工业园区玲珑）,3室 2厅,139.24平,480万,34472元/平,九华路123号,南北,精装,低区/30层,暂无数据
工业园区,天域东区（工业园区湖西CBD）,5室 3厅,399.0平,1531万,38370元/平,星汉街188号,南,精装,高区/12层,2008年建
工业园区,师惠花苑（工业园区湖西CBD）,3室 2厅,169.58平,613万,36148元/平,苏惠路99号,南北,中装,低区/25层,暂无数据
工业园区,左岸香颂（工业园区东沙湖）,2室 2厅,89.0平,205万,23033元/平,东沈浒路北侧靠近星华街,南,精装,低区/27层,暂无数据
工业园区,湖左岸（工业园区湖西CBD）,4室 2厅,202.92平,664万,32722元/平,星汉街108号,南北,精装,低区/29层,2004年建
工业园区,中海国际社区（七区）（工业园区湖东）,2室 2厅,96.61平,306万,31673元/平,工业园区琉璃街186号,暂无数据,精装,低区/25层,暂无数据
工业园区,太阳城缘邑（工业园区东沙湖）,3室 2厅,117.0平,296万,25299元/平,东沙湖路和北榭雨街交汇处,南北,毛坯,中区/33层,暂无数据
工业园区,玲珑湾花园二区（工业园区玲珑）,3室 2厅,148.57平,612万,41192元/平,腾珑大道南侧靠近玲珑街,南,精装,高区/23层,暂无数据
工业园区,中海国际社区（七区）（工业园区湖东）,2室 2厅,96.61平,321万,33226元/平,工业园区琉璃街186号,南,精装,中区/25层,暂无数据
工业园区,雅戈尔潇邦西区（工业园区玲珑）,2室 2厅,88.0平,337万,38295元/平,西沈浒路588号,暂无数据,精装,高区/27层,2009年建
工业园区,东港二村（工业园区东环）,2室 1厅,63.57平,139万,21865元/平,现代大道与东环路交叉路口现代大道路南,南,中装,高区/6层,暂无数据
工业园区,建屋海德公园（工业园区独墅湖高教区）,2室 2厅,84.0平,219万,26071元/平,翰林路靠近林泉街南侧,暂无数据,毛坯,高区/27层,暂无数据
工业园区,都市花园西区（工业园区湖西CBD）,5室 2厅,183.92平,500万,27185元/平,星都街199号,南,精装,高区/5层,暂无数据
工业园区,中海8号公馆（工业园区湖东）,3室 2厅,125.0平,398万,31840元/平,工业园区琉璃街25号,南北,毛坯,低区/9层,暂无数据
工业园区,中央景城（工业园区白塘）,2室 2厅,93.3平,345万,36977元/平,九华路88号,南,精装,高区/30层,2013年建
工业园区,夏园新村（工业园区东环）,2室 1厅,77.49平,174万,22454元/平,金鸡湖路197号,南,精装,高区/7层,暂无数据
工业园区,中海国际社区（六区）（工业园区湖东）,2室 2厅,95.19平,296万,31095元/平,工业园区琉璃街165号,暂无数据,精装,高区/30层,2008年建
工业园区,新城花园（工业园区湖西CBD）,2室 2厅,77.79平,220万,28281元/平,苏慕路77号,南北,精装,中区/5层,暂无数据
工业园区,新城花园（工业园区湖西CBD）,3室 2厅,169.0平,466万,27573元/平,苏慕路77号,暂无数据,精装,高区/5层,暂无数据
工业园区,湖畔天城（工业园区湖东CBD）,2室 2厅,93.41平,296万,31688元/平,钟园路669号,暂无数据,精装,低区/25层,2005年建
工业园区,贵都花园（工业园区东环）,5室 3厅,212.05平,643万,30323元/平,星明街215号,暂无数据,毛坯,高区/9层,暂无数据
工业园区,水墨三十度（工业园区湖东）,2室 2厅,96.16平,295万,30678元/平,兆家巷北侧靠近钟南街,南,精装,中区/25层,暂无数据
工业园区,都市花园西区（工业园区湖西CBD）,3室 2厅,154.79平,561万,36242元/平,星都街199号,南,豪装,中区/21层,暂无数据
工业园区,三星苑（工业园区东环）,3室 2厅,110.76平,313万,28259元/平,苏春西路270号,南北,精装,低区/5层,暂无数据
工业园区,中海星湖国际（工业园区玲珑）,2室 2厅,96.37平,430万,44619元/平,九华路123号,南,精装,高区/8层,2007年建
工业园区,东港二村（工业园区东环）,3室 2厅,118.0平,269万,22796元/平,现代大道与东环路交叉路口现代大道路南,南北,精装,高区/6层,暂无数据
工业园区,东方花园（工业园区东环）,3室 2厅,103.98平,305万,29332元/平,现代大道188号,南,精装,中区/6层,暂无数据
工业园区,自由水岸花园（工业园区湖东CBD）,4室 2厅,155.83平,550万,35294元/平,津梁街288号,南北,精装,高区/24层,暂无数据
工业园区,中海星湖国际（工业园区玲珑）,2室 2厅,96.0平,428万,44625元/平,九华路123号,南北,中装,中区/11层,暂无数据
工业园区,中海国际社区（七区）（工业园区湖东）,2室 1厅,75.8平,235万,31002元/平,工业园区琉璃街186号,南,中装,高区/25层,暂无数据
工业园区,苏都花园（工业园区娄葑）,3室 2厅,156.21平,660万,42250元/平,星都街39号,南,中装,高区/5层,暂无数据
工业园区,夏园新村（工业园区东环）,2室 2厅,73.5平,149万,20272元/平,金鸡湖路197号,暂无数据,精装,低区/6层,暂无数据
工业园区,新城花园（工业园区湖西CBD）,4室 2厅,149.0平,385万,25838元/平,苏慕路77号,南北,精装,高区/5层,1998年建
工业园区,金湖湾花园（工业园区湖东CBD）,3室 2厅,164.24平,592万,36044元/平,南施街188号,暂无数据,精装,中区/25层,2008年建
工业园区,东港二村（工业园区东环）,2室 1厅,65.4平,160万,24464元/平,现代大道与东环路交叉路口现代大道路南,南北,简装,高区/6层,暂无数据
工业园区,东港二村（工业园区东环）,2室 1厅,80.02平,202万,25243元/平,现代大道与东环路交叉路口现代大道路南,南,中装,中区/6层,暂无数据
工业园区,中海湖滨一号（工业园区玲珑）,1室 2厅,78.0平,301万,38589元/平,沈浒路299号,南,精装,低区/24层,暂无数据
